Symbol,Company Name,Price,Market Cap (in M),P/E Ratio,Beta,Volume 52 weeks,Volume 1 month,52 Weeks High,52 Weeks Low,Exchange,Performance (52 weeks),Country,Chiffre d'affaires,Résultat net,Sector,Industry,Price 52 Weeks Ago,Currency,Total assets,EPS Annual,Dividend Per Share Annual,EBITDA CAGR (5y),EBITDA,ROI Annual,Ratio Debt/Equity (Annual),Dividend Yield Indicated Annual
ALIT,Alight Inc,6.88,3758.534030979709,,0.96195334,5166747.222222222,5731456.521739131,10.35,6.2,NYSE,-0.1910582858522094,US,3360000000.0,-323000000.0,Technology,Software - Application,8.5,USD,535336000.0,-0.7049,,-22.16,448000000.0,-4.74,0.6302,
ENFN,Enfusion Inc,8.04,1030.0060915589354,170.9554,0.44806665,351498.8095238095,394365.2173913043,10.45,7.52,NYSE,-0.0171615644054243,US,188350000.0,3145000.0,Technology,Software - Application,8.180000305175781,USD,93210704.0,0.0466,,,13797000.0,11.23,0.0,
TMHC,Taylor Morrison Home Corp,60.42,6298.282893350259,8.191,1.8186911,816839.2857142857,921421.7391304348,69.62,37.23,NYSE,0.258231787045809,US,7386214912.0,733006016.0,Consumer Cyclical,Residential Construction,48.04999923706055,USD,104242000.0,6.9811,,30.71,1071864000.0,10.45,0.3841,
CAT,Caterpillar Inc,338.26,164021.6440269749,15.8705,0.9608652,2750325.793650794,3084234.782608696,382.01,223.76,NYSE,0.2074969743167429,US,66368000000.0,11006999552.0,Industrials,Farm & Heavy Construction Machinery,280.2779541015625,USD,484897984.0,20.1227,5.0484,6.67,16485000192.0,18.01,1.9431,1.6777724
CBU,Community Financial System Inc,57.4,3029.0644362670346,22.9607,0.9916817,305580.9523809524,385026.0869565217,63.95,36.2,NYSE,0.1497769749621191,US,697598016.0,166084992.0,Financial Services,Banks - Regional,49.94181823730469,USD,52523000.0,2.4555,1.7722,-4.55,,6.59,0.1794,3.1740553
SPG,Simon Property Group Inc,158.67,50572.203263,22.1504,1.1271478,1489788.0952380951,1367426.0869565215,159.73,102.11,NYSE,0.4145354234627096,US,5839242240.0,2566786048.0,Real Estate,REIT - Retail,112.2777328491211,USD,326035008.0,6.9862,7.4781,-2.23,4271028992.0,7.86,8.6123,5.2848673
SUI,Sun Communities Inc,130.48,16141.009998,,0.6365684,796967.0634920635,606143.4782608695,137.45,102.74,NYSE,0.0727755786792057,US,3211099904.0,63700000.0,Real Estate,REIT - Residential,121.6518325805664,USD,124670000.0,-1.6288,3.8357,7.04,1260000000.0,-1.3299999999999998,1.061,2.9041476
SCM,Stellus Capital Investment Corp,13.79,358.2938294862119,20.4352,0.36897433,142131.3492063492,130165.21739130437,15.188,12.195,NYSE,0.0475596040151107,US,107768968.0,25945480.0,Financial Services,Asset Management,13.165604591369627,USD,25982100.0,0.7968,1.6213,13.71,,1.96,1.7998,11.611031
NNN,NNN REIT Inc,46.18,8461.226857,21.5661,0.82814586,1363655.9523809524,1222252.1739130437,47.19,34.38,NYSE,0.2328075655574411,US,853582976.0,403859008.0,Real Estate,REIT - Retail,37.48069763183594,USD,183660000.0,2.1594,2.2231,6.44,779192000.0,4.61,1.0488,5.0358152
MWA,Mueller Water Products Inc,19.87,3095.668117583048,36.2066,0.85236263,1107252.1739130437,1562295.652173913,21.025,12.13,NYSE,0.4388095384168862,US,1267900032.0,123100000.0,Industrials,Specialty Industrial Machinery,13.823800086975098,USD,155796000.0,0.5453,0.2445,3.19,259000000.0,7.380000000000001,0.6288,1.2542871
TALO,Talos Energy Inc,11.65,2142.6604091459367,11.4378,0.21734679,1787243.650793651,2380086.95652174,17.59,9.815,NYSE,-0.3125786837843175,US,1744932992.0,-16263000.0,Energy,Oil & Gas E&P,16.93000030517578,USD,180154000.0,1.5514,,10.28,1007940992.0,5.63,0.5451,
EMO,Clearbridge Energy Midstream Opportunity Fund Inc,39.38,553.54,7.7448,,31688.88888888889,24073.91304347826,43.76,29.31,NYSE,0.3130357239913339,US,,,Financial Services,Asset Management,30.013954162597656,USD,12787300.0,5.0796,2.3596,,,9.12,0.4376,
NCLH,Norwegian Cruise Line Holdings Ltd,15.74,6753.0995409458765,40.6377,1.392736,13266411.904761905,13190578.260869564,21.73,12.705,NYSE,-0.1100127493384249,US,9086199808.0,420172000.0,Consumer Cyclical,Travel Services,17.68000030517578,USD,439691008.0,0.3888,,-0.92,2153138944.0,1.16,46.7374,
ACN,Accenture PLC,315.83,197831.00720149343,28.788,0.68653643,2518325.793650794,2967873.913043478,387.38,278.69,NYSE,0.0385537268329867,IE,64475844608.0,6953448960.0,Technology,Information Technology Services,304.1371154785156,USD,626384000.0,10.7543,4.4796,10.43,11279757312.0,26.590000000000003,0.0058,1.6335316
CXE,MFS High Income Municipal Trust,3.82,118.38,49.1224,,68939.68253968254,47969.5652173913,3.845,2.95,NYSE,0.1454676927953864,US,10083665.0,5792341.0,Financial Services,Asset Management,3.336123466491699,USD,31525800.0,0.0778,0.1585,-11.86,,1.18,0.6452,
MTD,Mettler-Toledo International Inc,1397.26,29841.79572784795,37.8329,1.4873033,153868.6507936508,140826.08695652173,1535.86,930.72,NYSE,0.1273745590051018,US,3750152960.0,785747968.0,Healthcare,Diagnostics & Research,1239.800048828125,USD,21219200.0,35.9,,8.85,1141410944.0,42.78,81.2298,
DQ,Daqo New Energy Corp,16.86,1114.865814,2.5955,1.7530894,1062253.5714285714,759895.6521739131,38.91,14.21,NYSE,-0.5207616855828257,CN,2013171968.0,166214000.0,Technology,Semiconductor Equipment & Materials,35.11000061035156,USD,65760000.0,1.146,,53.7,519296000.0,9.02,0.0,
DUK,Duke Energy Corp,112.67,87003.96128594049,30.6244,-0.033075195,3132708.333333333,3279782.6086956523,116.61,83.08,NYSE,0.2557167884610989,US,29590999040.0,4487000064.0,Utilities,Utilities - Regulated Electric,89.7816390991211,USD,772201984.0,3.6848,4.2103,7.32,14094999552.0,2.21,1.6196,3.7178688
CHCT,Community Healthcare Trust Inc,17.99,531.684277,68.9246,0.7516381,179526.19047619047,319230.4347826087,35.5,17.84,NYSE,-0.4366826652985479,US,114708000.0,-1252000.0,Real Estate,REIT - Healthcare Facilities,31.885643005371094,USD,28057200.0,0.3061,1.7962,18.25,65253000.0,0.84,0.7921,9.683377
MPW,Medical Properties Trust Inc,4.66,2874.47886,,1.6355268,17355844.04761905,13697117.391304348,8.6,2.925,NYSE,-0.3558989463419256,US,320052000.0,-1744807040.0,Real Estate,REIT - Healthcare Facilities,7.226175308227539,USD,600057024.0,-0.9298,1.0291,-25.59,-116424000.0,-3.14,1.319,12.526096
MEC,Mayville Engineering Company Inc,18.86,388.884343,49.5773,1.4861157,73343.25396825396,136582.60869565216,19.5,9.7185,NYSE,0.5363875097970443,US,631704000.0,10682000.0,Industrials,Metal Fabrication,12.289999961853027,USD,20473300.0,0.379,,1.68,63613000.0,2.06,0.6557,
MMS,Maximus Inc,86.75,5274.092596312928,32.5964,0.6947231,325476.98412698414,431047.8260869565,93.94,72.54,NYSE,0.1012765292017561,US,5250279936.0,293556000.0,Industrials,Specialty Business Services,78.79304504394531,USD,60177000.0,2.6309,1.1182,4.61,584472000.0,5.55,0.7495,1.3729978
LAZ,Lazard Inc,45.4,4093.697021998652,,0.61798143,921987.6984126983,1098930.4347826086,49.78,25.82,NYSE,0.3891189755051227,US,2781690112.0,151666000.0,Financial Services,Capital Markets,32.71202850341797,USD,90169504.0,-0.8481,1.9965,,,-2.85,5.2529,4.491354
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund Inc,4.94,316.27,8.4543,,224434.92063492065,403086.9565217392,4.955,4.22,NYSE,0.1265944432131629,US,,,Financial Services,Asset Management,4.38632869720459,USD,64809400.0,0.5744,0.3249,-14.09,,-22.28,0.2108,
KEY,KeyCorp,14.61,13780.089721609354,14.2504,1.5485908,14728413.095238095,16257347.826086955,16.5,9.505,NYSE,0.3497653058995058,US,5741000192.0,716000000.0,Financial Services,Banks - Regional,10.833002090454102,USD,943196032.0,1.0367,0.9746,-12.92,,2.59,1.5471,5.639615
GPK,Graphic Packaging Holding Co,28.18,8457.22046127221,11.6974,0.49472985,2833720.634920635,2494486.95652174,30.655,20.08,NYSE,0.2680943905718473,US,9093999616.0,721000000.0,Consumer Cyclical,Packaging & Containers,22.236785888671875,USD,300113984.0,2.339,0.4013,14.7,1776999936.0,8.870000000000001,1.932,1.4214641
IDA,Idacorp Inc,101.65,5413.261476500641,20.725,0.1488984,347884.126984127,361378.2608695653,104.43,86.43,NYSE,0.0760822616349659,US,1822834048.0,274216000.0,Utilities,Utilities - Regulated Electric,94.48201751708984,USD,53253900.0,5.141,3.2316,6.35,524899008.0,4.5600000000000005,0.9718,3.2744846
GHLD,Guild Holdings Co,16.79,1029.9720844795725,,0.7933409,13498.412698412698,18934.78260869565,17.24,9.59,NYSE,0.4841304508360413,US,913918976.0,27326000.0,Financial Services,Mortgage Finance,11.325265884399414,USD,21053300.0,-0.6398,0.4996,-25.21,136014000.0,-1.23,1.6776,0.0
SQNS,Sequans Communications SA,0.56,33.401367,,-1.1006072,232831.3492063492,104530.43478260867,2.97,0.3421,NYSE,-0.7987198877120794,FR,27744000.0,-47740000.0,Technology,Semiconductors,2.7699999809265137,USD,61938900.0,-0.182,,,-27734000.0,-14.03,29.5714,
BAC,Bank of America Corp,38.28,297036.62481655594,11.2026,1.2734469,41225922.61904762,46309860.86956522,44.44,24.96,NYSE,0.2606094561634999,US,93155999744.0,22832001024.0,Financial Services,Banks - Diversified,30.38553810119629,USD,7759580160.0,3.2814,1.1436,-3.38,,2.93,2.0997,2.7218006
VEL,Velocity Financial Inc,18.33,606.8945915503538,11.6101,1.2391084,22605.95238095238,35039.13043478261,19.8,10.75,NYSE,0.3469135328340205,US,151518000.0,60670000.0,Financial Services,Mortgage Finance,13.619999885559082,USD,33109400.0,1.5159,,22.81,,1.22,8.864,
DXC,DXC Technology Co,19.64,3540.5598085019096,38.9073,1.0416031,2747715.07936508,1268678.2608695652,25.14,14.785,NYSE,-0.0383007522405527,US,13457000448.0,81000000.0,Technology,Information Technology Services,20.420000076293945,USD,180272992.0,0.4578,0.0,-15.71,1392000000.0,1.32,1.4546,
JRI,Nuveen Real Asset Income and Growth Fund,12.62,344.63,,,91241.26984126984,194743.4782608696,12.71,9.7,NYSE,0.2318914485857699,US,,,Financial Services,Asset Management,10.250264167785645,,27416700.0,,,,,,,
YOU,Clear Secure Inc,25.85,3702.9118358085366,131.7387,1.1072799,1374118.650793651,1646156.5217391304,25.89,15.2801,NYSE,0.1581415709188449,US,697145984.0,72246000.0,Technology,Software - Application,22.329221725463867,USD,92249904.0,0.3068,0.5437,,99716000.0,12.05,0.0,1.5661707
HLLY,Holley Inc,2.97,355.73836061464965,18.5474,1.0450345,420001.98412698414,528400.0,8.04,2.945,NYSE,-0.6250596972467004,US,640369024.0,22789000.0,Consumer Cyclical,Auto Parts,7.900000095367432,USD,119777000.0,0.1618,,,101770000.0,1.87,1.3242,
ARCO,Arcos Dorados Holdings Inc,9.8,2064.418630828962,11.3884,1.0061095,1081970.634920635,932091.304347826,13.2,8.59,NYSE,-0.0966940403032883,UY,4422441984.0,172376000.0,Consumer Cyclical,Restaurants,10.846014976501465,USD,130655000.0,0.8606,0.1941,14.94,475278016.0,14.39,1.4446,2.518363
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,8.55,528.63,,,217244.44444444444,414526.0869565217,8.925,8.01,NYSE,0.0647250720795546,US,47979756.0,20809642.0,Financial Services,Asset Management,8.031621932983398,USD,61184100.0,-2.2244,,,,-12.839999999999998,0.577,
OCFT,OneConnect Financial Technology Co Ltd,1.46,63.02591650058001,,1.751464,18217.46031746032,6421.739130434783,3.84,1.35,NYSE,-0.6208004140796413,CN,3496952064.0,-343932000.0,Technology,Software - Application,3.839999914169312,CNY,38999400.0,-0.3329,,,-300014752.0,-11.09,0.1021,
TJX,TJX Companies Inc,110.7,125107.51102585156,27.9632,0.6759371,5351704.347826087,4673369.565217392,115.345,85.44,NYSE,0.3038969814620595,US,54912999424.0,4653000192.0,Consumer Cyclical,Apparel Retail,84.96109008789062,USD,1130150016.0,3.8602,1.2969,5.88,6961999872.0,44.02,0.3919,1.3646289
BY,Byline Bancorp Inc,25.38,1123.33528318507,10.413,0.858299,120377.38095238096,218343.4782608696,29.49,18.41,NYSE,0.1660318402319949,US,375294016.0,117937000.0,Financial Services,Banks - Regional,21.775291442871094,USD,44180800.0,2.6672,0.359,19.75,,8.959999999999999,0.2166,1.3996891
MCK,Mckesson Corp,541.15,70174.58699955187,23.3759,-0.0049186186,758871.4285714285,928913.0434782607,637.51,404.72,NYSE,0.2367306951413468,US,313751011328.0,2959000064.0,Healthcare,Medical Distribution,437.8197326660156,USD,129677000.0,22.3863,2.3609,29.84,5144000000.0,7.21,1.4507,0.518712
OVV,Ovintiv Inc,42.49,11200.710355514597,5.372,0.45461634,2974447.222222222,2959156.5217391304,55.95,39.0,NYSE,-0.10378556134493,US,10296999936.0,1940000000.0,Energy,Oil & Gas E&P,47.396297454833984,USD,263608000.0,7.9007,1.1867,10.2,4911000064.0,12.920000000000002,0.5558,2.824859
GPC,Genuine Parts Co,137.18,19111.60747553268,14.5167,0.44428074,1002399.2063492064,1212495.652173913,164.45,126.35,NYSE,-0.1082772343903574,US,23156684800.0,1212510976.0,Consumer Cyclical,Auto Parts,153.78875732421875,USD,139318000.0,9.3348,3.7544,10.24,2132557952.0,15.85,0.8876,2.8882952
EFC,Ellington Financial Inc,12.83,1089.386978,12.9559,0.83018893,998455.5555555556,1208573.9130434785,13.5,10.88,NYSE,0.1087709255327897,US,279748000.0,98350000.0,Real Estate,REIT - Mortgage,11.574645042419434,USD,85041904.0,1.2175,2.0309,62.21,,0.5700000000000001,8.7893,12.177985
MLNK,MeridianLink Inc,21.21,1626.990929108831,,1.1081221,210564.6825396825,220708.69565217392,25.88,14.89,NYSE,0.1376673851974066,US,307559008.0,-46619000.0,Technology,Software - Application,18.64999961853028,USD,75790600.0,-0.5294,,,58061000.0,-4.569999999999999,0.8333,
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,12.51,458.95,,,57933.333333333336,31934.78260869565,12.66,9.65,NYSE,0.1733925610907767,US,31657030.0,32553580.0,Financial Services,Asset Management,10.666065216064451,USD,37217800.0,-1.7196,,,,-7.91,0.6628,
FNB,FNB Corp,13.66,4911.741655741605,10.1273,1.0848728,2147008.73015873,3349252.1739130435,15.65,10.24,NYSE,0.1558858949797144,US,1483000064.0,430974016.0,Financial Services,Banks - Regional,11.822466850280762,USD,359571008.0,1.3365,0.506,3.37,,6.529999999999999,0.2276,3.5036497
ALB,Albemarle Corp,81.65,9596.588741471343,6.099,1.4045335,2926599.603174603,3059213.0434782607,203.6,79.0,NYSE,-0.5602802046697757,US,7457882112.0,-554169024.0,Basic Materials,Specialty Chemicals,185.2689208984375,USD,117533000.0,13.361,1.5975,-5.91,-840955008.0,11.59,0.4427,1.979714
LFT,Lument Finance Trust Inc,2.56,133.778727,6.7858,0.41896546,74336.90476190476,115569.56521739133,2.75,1.92,NYSE,0.3397386447274533,US,34854384.0,16187946.0,Real Estate,REIT - Mortgage,1.912352204322815,USD,52257300.0,0.3774,0.3408,,,1.37,4.9583,12.5
SFBS,ServisFirst Bancshares Inc,73.39,4001.943929489047,19.3468,1.1546755,203852.7777777777,341269.5652173913,82.495,45.21,NYSE,0.2264351790469327,US,412135008.0,197514000.0,Financial Services,Banks - Regional,59.87356948852539,USD,54529800.0,3.793,0.844,7.66,,7.489999999999999,0.9177,1.6126864
BNY,BlackRock New York Municipal Income Trust,10.91,261.43,,,47464.28571428572,45543.47826086957,11.0,8.6,NYSE,0.1457887094947469,US,19649076.0,6968066.0,Financial Services,Asset Management,9.525376319885254,USD,24117100.0,-0.06,,,,-0.31,0.6284,
MD,Pediatrix Medical Group Inc,10.02,860.3757573692776,,-0.7657287,829821.8253968254,726969.5652173914,15.0,6.62,NYSE,-0.321860224469638,US,2002451968.0,-251886000.0,Healthcare,Medical Care Facilities,14.760000228881836,USD,85865800.0,-0.7349,0.0,-38.76,189820000.0,-4.08,0.7459,
EMR,Emerson Electric Co,103.69,59383.26461269123,4.4923,0.82248914,2751296.031746032,2892821.7391304346,119.52,83.11,NYSE,0.1002380889814227,US,16963000320.0,1710000000.0,Industrials,Specialty Industrial Machinery,94.26790618896484,USD,572000000.0,22.898,2.0595,0.94,4392999936.0,45.82,0.3943,2.007456
NNI,Nelnet Inc,107.0,3891.266904658096,42.5126,0.74749684,73565.47619047618,57886.95652173913,113.96,81.72,NYSE,0.1364573890343927,US,1290008960.0,156644992.0,Financial Services,Credit Services,94.18523406982422,USD,25586900.0,2.4463,1.0645,-6.64,,0.58,3.8533,1.0434135
PRKS,United Parks & Resorts Inc,47.34,2958.3164840255267,12.6318,1.4036751,857053.5714285715,1265930.4347826086,60.36,40.865,NYSE,-0.0797351000446967,US,1732227968.0,243531008.0,Consumer Cyclical,Leisure,51.43000030517578,USD,57951600.0,3.6313,,,672761024.0,,,
EVRI,Everi Holdings Inc,12.95,1104.940356407093,13.1545,0.609433,1444126.984126984,4396604.347826087,15.13,6.37,NYSE,-0.0479222493658235,US,779168000.0,42262000.0,Consumer Cyclical,Gambling,13.600000381469728,USD,85323600.0,0.9132,,8.44,293064000.0,7.000000000000001,4.3091,
CRGY,Crescent Energy Co,10.47,2398.3076846834606,35.4727,0.7511967,1641031.349206349,3530565.217391304,14.22,9.88,NYSE,-0.1949396773785179,US,2610882048.0,16044000.0,Energy,Oil & Gas E&P,12.997512817382812,USD,163516992.0,1.0031,0.1969,9.44,1149472000.0,1.98,1.0005,4.5627375
NTB,Bank of NT Butterfield & Son Ltd,34.87,1636.932317,7.2594,1.129087,207626.9841269841,262100.0,40.51,24.66,NYSE,0.2477219522546718,BM,572035008.0,206310000.0,Financial Services,Banks - Diversified,27.963882446289062,USD,45162900.0,4.576,1.7674,1.55,,20.46,0.0981,5.047319
AGS,PlayAGS Inc,11.32,455.4948887125221,1064.2404,1.1638029,359440.0793650793,338200.0,11.75,6.27,NYSE,0.5253165386276242,US,376240992.0,4299000.0,Consumer Cyclical,Gambling,7.429999828338623,USD,40238100.0,0.0112,,9.39,149814000.0,0.0699999999999999,8.1835,
GRC,Gorman-Rupp Co,37.05,971.7302947377574,27.8026,0.5714449,78873.41269841269,112643.47826086955,42.245,28.87,NYSE,0.1679466067628683,US,656801984.0,34173000.0,Industrials,Specialty Industrial Machinery,31.73583602905273,USD,26227500.0,1.3353,0.7055,8.23,116749000.0,4.64,1.1577,1.9266794
LNN,Lindsay Corp,116.08,1263.6560708998811,17.4538,-0.016836356,95196.8253968254,80095.65217391304,137.3099,106.46,NYSE,-0.0857365661053919,US,619206976.0,72750000.0,Industrials,Farm & Heavy Construction Machinery,126.93441772460938,USD,10886100.0,6.5225,1.3727,17.72,106713000.0,12.68,0.2532,1.2238654
BOC,Boston Omaha Corp,13.25,416.8346733183856,,0.6028108,160175.0,146804.34782608697,18.75,12.49,NYSE,-0.2645082036483875,US,98990680.0,-6490936.0,Industrials,Conglomerates,18.0,USD,30931300.0,-0.2253,,,13002167.0,-1.24,0.0519,
BGH,Barings Global Short Duration High Yield Fund,15.06,300.36,,,63304.36507936508,72834.78260869565,15.26,11.92,NYSE,0.23977495215422,US,,,Financial Services,Asset Management,12.154520988464355,,20064300.0,,,,,,,
DTC,Solo Brands Inc,1.32,120.47349823728815,,0.7390948,622486.5079365079,476517.39130434784,6.63,1.08,NYSE,-0.7805464631757858,US,492516000.0,-126208000.0,Consumer Cyclical,Internet Retail,5.989999771118164,USD,58196700.0,-1.8404,,,30492000.0,-28.42,0.624,
WHR,Whirlpool Corp,93.12,5111.766855732993,10.6274,1.188637,1155979.761904762,1151095.652173913,142.52,84.18,NYSE,-0.294881988696284,US,18492000256.0,535000000.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",131.9366455078125,USD,54894400.0,8.7138,7.0459,24.41,1250000000.0,5.01,3.0614,7.4882326
PHIN,Phinia Inc,42.97,1876.8350129384864,18.4003,1.2678092,646686.5079365079,750273.9130434783,47.46,23.48,NYSE,0.5251518278961866,US,3508999936.0,75000000.0,Consumer Cyclical,Auto Parts,28.206844329833984,USD,43677800.0,2.1702,,,485000000.0,3.8,0.4229,2.2867599
TDF,Templeton Dragon Fund Inc,7.82,203.84,,,59726.98412698413,47286.95652173913,9.66,7.21,NYSE,-0.1658360482854003,US,5995757.0,-88455368.0,Financial Services,Asset Management,9.369999885559082,USD,25353100.0,-3.4889,,,,-36.98,0.0018,
TFX,Teleflex Inc,229.59,10817.704267567044,30.3588,1.3924356,349852.38095238095,518026.0869565217,257.85,177.89,NYSE,0.0168399312156737,US,3007837952.0,264759008.0,Healthcare,Medical Instruments & Supplies,225.798080444336,USD,47117500.0,7.5327,1.36,8.49,630556992.0,5.7,0.4087,0.59130436
KEX,Kirby Corp,116.67,6801.861091069384,30.5105,1.1692239,427074.20634920633,609430.4347826086,130.9,72.13,NYSE,0.4090209903958652,US,3196359936.0,278737984.0,Industrials,Marine Shipping,82.87999725341797,USD,58300000.0,3.7245,0.0,7.64,638441024.0,5.3100000000000005,0.3191,
CHH,Choice Hotels International Inc,121.28,5841.104936101567,22.5955,0.53145295,531015.873015873,550495.6521739131,136.02,108.91,NYSE,-0.0862882591367154,US,771945024.0,237896000.0,Consumer Cyclical,Lodging,132.7005157470703,USD,47214300.0,5.0988,1.11,5.34,465411008.0,16.12,44.048,0.94806266
HCC,Warrior Met Coal Inc,61.49,3216.586349409464,6.7204,0.31516948,743212.6984126985,736873.9130434783,75.52,38.14,NYSE,0.5439861375443109,US,1688526976.0,421958016.0,Basic Materials,Coking Coal,39.87290954589844,USD,52310700.0,9.1964,1.1777,1.62,604766976.0,23.37,0.0924,0.5257969
KBR,KBR Inc,64.27,8551.135647946558,,0.06926649,1306224.2063492064,1054508.6956521738,69.37,49.37,NYSE,0.0672698760981855,US,7173000192.0,198000000.0,Industrials,Engineering & Construction,60.22981262207031,USD,133050000.0,-1.963,0.5303,-2.15,600000000.0,-8.19,1.3398,0.94029146
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund,11.09,961.33,,,190952.3809523809,208060.8695652173,11.26,8.95,NYSE,0.1539827869110996,US,76060568.0,74065336.0,Financial Services,Asset Management,9.613966941833496,USD,87235296.0,-1.8878,0.5413,-4.22,,-9.54,0.6815,
VCV,Invesco California Value Municipal Income Trust,10.73,511.47,,,114982.14285714286,72308.69565217392,10.87,8.05,NYSE,0.1703383989943256,US,38823892.0,44032660.0,Financial Services,Asset Management,9.172240257263184,USD,47890500.0,-1.5161,0.463,-46.75,,-8.290000000000001,0.6844,
OIS,Oil States International Inc,4.8,306.18227193482693,23.7516,-0.7288711,973349.2063492064,1045643.4782608696,8.91,3.91,NYSE,-0.3893607799562691,US,756200000.0,-2096000.0,Energy,Oil & Gas Equipment & Services,7.849999904632568,USD,63788000.0,0.2041,0.0,-6.66,72891000.0,1.52,0.1919,
IVT,Inventrust Properties Corp,27.92,1887.107324,358.1528,0.51796365,312023.01587301586,367800.0,28.57,22.61,NYSE,0.1802674726390882,US,262992000.0,6466000.0,Real Estate,REIT - Retail,23.666399002075195,USD,67930400.0,0.0777,0.8529,-7.95,148160000.0,0.22,0.5242,3.257739
RH,RH,251.64,4641.555978858548,36.387,2.6882374,753013.0952380953,668721.7391304348,396.05,207.26,NYSE,-0.3234537568625789,US,3016923904.0,82046000.0,Consumer Cyclical,Specialty Retail,371.5499877929688,USD,18445200.0,5.9055,,8.66,461792000.0,13.39,4.0312,
PH,Parker-Hannifin Corp,569.81,73243.94092792699,35.1638,1.2841934,652930.5555555555,788056.5217391305,576.5398,362.49,NYSE,0.387394587837589,US,19838734336.0,2768207872.0,Industrials,Specialty Industrial Machinery,411.07366943359375,USD,128541000.0,16.0445,5.4815,12.48,5061196800.0,9.06,1.2264,1.1477256
HAE,Haemonetics Corp,77.03,3924.917177097213,33.3871,1.0747447,430425.3968253968,535626.0869565217,97.97,70.74,NYSE,-0.1565991391434145,US,1333895040.0,114889000.0,Healthcare,Medical Instruments & Supplies,91.29000091552734,USD,51177700.0,2.2873,0.0,0.41,314078016.0,6.65,0.8415,
,Nano Labs Ltd,0.2821,21.11919332885212,,0.87638956,291535.31746031746,51391.30434782609,4.75,0.2801,NASDAQ,-0.7696988474801139,CN,78335376.0,-254352048.0,Technology,Semiconductors,1.2200000286102295,CNY,41590200.0,-4.2935,,,-195594752.0,17.16,0.1031,
RGR,Sturm Ruger & Company Inc,41.56,700.4999719402697,14.5287,-0.8281848,146667.46031746033,133456.52173913043,55.94,40.37,NYSE,-0.2277268549739974,US,730736000.0,155899008.0,Industrials,Aerospace & Defense,53.77706909179688,USD,16855100.0,2.707,6.3087,-5.5,229288000.0,14.53,0.0,1.8063585
KAR,Openlane Inc,17.0,1841.1340780664648,,1.0991513,725204.7619047619,677404.3478260869,18.73,13.0,NYSE,0.1375252672994462,US,1655699968.0,9400000.0,Consumer Cyclical,Auto & Truck Dealerships,14.949999809265137,USD,108619000.0,-1.4125,0.4093,-26.81,349200000.0,-6.710000000000001,0.1845,
BMEZ,BlackRock Health Sciences Term Trust,15.845,1691.45,24.1362,,387536.1111111111,305486.95652173914,16.59,12.93,NYSE,0.0799334427296962,US,,,,,14.675292015075684,USD,106514000.0,0.6559,1.6059,,,3.66,0.0002,
MTN,Vail Resorts Inc,171.91,6467.944304303894,24.1251,0.9432009,506433.3333333333,398517.39130434784,254.78,165.14,NYSE,-0.2236140838009738,US,2889573120.0,277216000.0,Consumer Cyclical,Resorts & Casinos,221.2698974609375,USD,37624000.0,6.7362,8.0102,4.75,846704000.0,7.01,2.8088,5.1766353
CGA,China Green Agriculture Inc,1.74,25.740756393390026,,-0.00904795,55308.333333333336,8121.739130434783,4.0,1.61,NYSE,-0.3771525178289535,CN,99878160.0,-27402410.0,Basic Materials,Agricultural Inputs,2.789999961853028,USD,14793500.0,-1.0025,0.0,,-26802806.0,-10.09,0.0501,
AER,AerCap Holdings NV,91.71,19270.092158239888,6.1446,0.82213277,1696042.857142857,1859456.5217391304,98.79,57.41,NYSE,0.4698657036308165,IE,7760794112.0,3263472128.0,Industrials,Rental & Leasing Services,62.45933151245117,USD,195159008.0,13.7755,,13.54,4168786944.0,4.97,2.8021,1.0869565
AXR,AMREP Corp,21.63,114.36752707593187,17.0953,-0.36826423,11144.444444444443,35360.86956521739,26.76,15.38,NYSE,0.307910218738896,US,51369000.0,6690000.0,Real Estate,Real Estate - Development,16.549999237060547,USD,5287450.0,1.2512,0.0,,7751000.0,5.67,0.0003,
NIC,Nicolet Bankshares Inc,87.26,1314.1285672959402,21.3624,0.79786843,38666.269841269845,76573.91304347826,104.5807,63.575,NYSE,0.0763565426439734,US,330360992.0,104882000.0,Financial Services,Banks - Regional,81.08613586425781,USD,15059900.0,4.0819,0.7514,11.44,,5.12,0.1559,1.1647631
SUN,Sunoco LP,50.79,7693.581535883933,19.5269,0.70934516,551825.7936507936,594473.9130434783,64.89,43.85,NYSE,0.1993743723227596,US,23633999872.0,773000000.0,Energy,Oil & Gas Refining & Marketing,42.3681755065918,USD,135998000.0,4.6302,3.6857,15.12,1012000000.0,8.64,3.6605,6.6200376
NOMD,Nomad Foods Ltd,18.75,3055.837253446448,15.858,0.3625288,660777.7777777778,615513.0434782609,20.05,13.56,NYSE,0.0641367394680669,GB,3061100032.0,207700000.0,Consumer Defensive,Packaged Foods,17.62291717529297,EUR,162195008.0,1.1256,,6.95,464200000.0,4.07,0.8289,3.1813362
